time,y,y_a,motion,ultra,ultra_high,ultra_low,ultra_median
1554990082.6465,21.648160,-0.813477,1,516.000000,51.399141,105.795788,3.000000
1554990082.6465,22.151821,-0.472656,1,10.000000,-45.460086,96.216210,4.000000
1554990082.6465,-41.474765,1.778320,1,6.000000,-4.946009,87.194589,4.000000
1554990082.6465,12.321058,-0.156250,1,2.000000,-0.894601,78.675130,3.000000
1554990082.6465,14.890469,-0.251953,1,2.000000,-0.089460,71.007617,2.000000
1554990082.6465,15.857924,-0.322266,1,2.000000,-0.008946,64.106855,2.000000
1554990082.6465,23.051185,-0.889648,1,516.000000,51.399105,109.296170,3.000000
1554990082.6465,24.460179,-0.500977,1,9.000000,-45.560089,99.266553,4.000000
1554990082.6465,-44.682634,1.983398,1,5.000000,-4.956009,89.839897,5.000000
1554990082.6465,12.170666,-0.217773,1,2.000000,-0.795601,81.055908,4.000000
1554990082.6465,15.343761,-0.271484,1,2.000000,-0.079560,73.150317,2.000000
1554990082.6465,15.652834,-0.278320,1,2.000000,-0.007956,66.035285,2.000000
1554990082.6465,12.860459,-0.454102,0,148.000000,14.599204,74.231757,2.000000
1554990082.6465,47.774007,-0.726562,0,516.000000,38.259920,118.408581,5.000000
1554990082.6465,-18.809726,0.676758,0,5.000000,-47.274008,107.067723,5.000000
1554990082.6465,-2.635988,-0.240234,0,2.000000,-5.027401,96.560951,5.000000
1554990082.6465,14.261076,-0.251953,0,2.000000,-0.502740,87.104856,2.000000
1554990082.6465,14.877104,-0.259766,0,2.000000,-0.050274,78.594370,2.000000
1554990082.6465,13.688673,-0.388672,0,3.000000,0.094973,71.034933,2.000000
1554990082.6465,70.512903,-1.044922,0,516.000000,51.309497,115.531440,3.000000
1554990082.6465,-2.604195,0.097656,0,5.000000,-45.969050,104.478296,5.000000
1554990082.6465,-16.007197,-0.863281,1,3.000000,-4.796905,94.330466,3.000000
1554990082.6465,15.545032,-0.273438,1,2.000000,-0.579691,85.097420,3.000000
1554990082.6465,13.778417,-0.244141,1,2.000000,-0.057969,76.787678,2.000000
1554990082.6465,15.187821,-0.431641,1,3.000000,0.094203,69.408910,3.000000
1554990082.6465,58.454886,-1.059570,1,516.000000,51.309420,114.068019,3.000000
1554990082.6465,20.847921,-0.643555,1,4.000000,-46.069058,103.061217,3.000000
1554990082.6465,-27.079428,-1.062500,1,3.000000,-4.706906,93.055095,3.000000
1554990082.6465,15.415661,-0.266602,1,2.000000,-0.570691,83.949586,3.000000
1554990082.6465,14.555829,-0.255859,1,2.000000,-0.057069,75.754627,3.000000
1554990082.6465,13.883320,-0.337891,1,3.000000,0.094293,68.479164,3.000000
1554990082.6465,60.308436,-2.000000,1,282.000000,27.909429,89.831248,3.000000
1554990082.6465,11.618363,-0.299805,1,6.000000,-24.809057,81.448123,3.000000
1554990082.6465,-41.241757,1.983398,1,6.000000,-2.480906,73.903311,3.000000
1554990082.6465,15.667323,-0.271484,0,2.000000,-0.648091,66.712980,3.000000
1554990082.6465,15.038628,-0.260742,0,2.000000,-0.064809,60.241682,3.000000
1554990082.6465,14.718563,-0.315430,0,2.000000,-0.006481,54.417514,3.000000
1554990082.6465,27.944571,-1.087891,0,324.000000,32.199352,81.375762,3.000000
1554990082.6465,19.054781,-0.368164,0,9.000000,-28.280065,74.138186,3.000000
1554990082.6465,-37.090111,1.983398,0,6.000000,-3.128006,67.324367,3.000000
1554990082.6465,10.555035,-0.205078,0,2.000000,-0.712801,60.791931,3.000000
1554990082.6465,15.302828,-0.266602,0,2.000000,-0.071280,54.912738,3.000000
1554990082.6465,14.212064,-0.255859,0,2.000000,-0.007128,49.621464,3.000000
1554990082.6465,11.046037,-0.388672,0,100.000000,9.799287,54.659317,3.000000
1554990082.6465,45.923618,-0.738281,0,517.000000,42.679929,100.893386,3.000000
1554990082.6465,-11.098798,1.046875,0,4.000000,-47.032007,91.204047,4.000000
1554990082.6465,5.182832,-0.121094,1,2.000000,-4.903201,82.283642,3.000000
1554990082.6465,15.133727,-0.263672,1,2.000000,-0.490320,74.255278,3.000000
1554990082.6465,15.224278,-0.265625,1,2.000000,-0.049032,67.029750,2.000000
1554990082.6465,13.200089,-0.448242,1,6.000000,0.395097,60.926775,3.000000
1554990082.6465,55.099798,-0.571289,1,516.000000,51.039510,106.434098,4.000000
1554990082.6465,8.218013,-0.048828,1,3.000000,-46.196049,96.090688,4.000000
1554990082.6465,44.365846,-0.826172,1,2.000000,-4.719605,86.681619,3.000000
1554990082.6465,15.435710,-0.255859,1,2.000000,-0.471960,78.213457,2.000000
1554990082.6465,15.103487,-0.258789,1,2.000000,-0.047196,70.592112,2.000000
1554990082.6465,14.488412,-0.361328,1,2.000000,-0.004720,63.732900,2.000000
1554990082.6465,68.093209,-1.831055,1,516.000000,51.399528,108.959610,2.000000
1554990082.6465,21.692426,-0.611328,1,5.000000,-45.960047,98.563649,3.000000
1554990082.6465,-41.895039,1.602539,0,5.000000,-4.596005,89.207284,3.000000
1554990082.6465,9.449142,-0.268555,0,2.000000,-0.759600,80.486556,2.000000
1554990082.6465,15.489775,-0.268555,0,2.000000,-0.075960,72.637900,2.000000
1554990082.6465,16.347238,-0.290039,0,2.000000,-0.007596,65.574110,2.000000
1554990082.6465,9.536258,-0.335938,0,8.000000,0.599240,59.816699,2.000000
1554990082.6465,50.098673,-0.893555,0,516.000000,50.859924,105.435029,3.000000
1554990082.6465,15.517397,-0.524414,1,5.000000,-46.014008,95.391526,3.000000
1554990082.6465,21.936015,-1.232422,1,5.000000,-4.601401,86.352374,3.000000
1554990082.6465,15.047409,-0.266602,1,2.000000,-0.760140,77.917136,2.000000
1554990082.6465,15.889173,-0.274414,1,2.000000,-0.076014,70.325423,2.000000
1554990082.6465,14.764773,-0.255859,1,2.000000,-0.007601,63.492880,2.000000
1554990082.6465,12.193671,-0.429688,1,516.000000,51.399240,108.743592,3.000000
1554990082.6465,40.176046,-0.639648,1,516.000000,5.139924,149.469233,3.000000
1554990082.6465,-10.351259,0.787109,1,4.000000,-50.686008,134.922310,3.000000
1554990082.6465,32.161625,-0.064453,1,3.000000,-5.168601,121.730079,3.000000
1554990082.6465,15.909798,-0.273438,1,2.000000,-0.616860,109.757071,3.000000
1554990082.6465,15.417524,-0.270508,1,2.000000,-0.061686,98.981364,3.000000
1554990082.6465,15.454941,-0.373047,1,3.000000,0.093831,89.383228,3.000000
1554990082.6465,56.189870,-1.585938,1,517.000000,51.409383,132.144905,4.000000
1554990082.6465,18.312437,-0.339844,0,9.000000,-45.659062,119.830414,4.000000
1554990082.6465,-40.959211,1.710938,0,7.000000,-4.765906,108.547373,4.000000
1554990082.6465,8.687353,-0.192383,0,2.000000,-0.976591,97.892636,3.000000
1554990082.6465,16.129806,-0.277344,0,2.000000,-0.097659,88.303372,3.000000
1554990082.6465,16.058333,-0.280273,0,2.000000,-0.009766,79.673035,3.000000
1554990082.6465,15.132076,-0.375977,0,3.000000,0.099023,72.005731,3.000000
1554990082.6465,66.547420,-0.692383,0,516.000000,51.309902,116.405158,3.000000
1554990082.6465,12.972947,-0.260742,0,10.000000,-45.469010,105.764642,3.000000
1554990082.6465,-38.707018,1.458008,1,7.000000,-4.846901,95.888178,3.000000
1554990082.6465,17.282901,-0.392578,1,2.000000,-0.984690,86.499360,3.000000
1554990082.6465,14.955569,-0.261719,1,2.000000,-0.098469,78.049424,3.000000
1554990082.6465,15.720155,-0.274414,1,2.000000,-0.009847,70.444482,3.000000
1554990082.6465,15.998098,-0.327148,1,2.000000,-0.000985,63.600034,3.000000
1554990082.6465,68.710522,-1.685547,1,50.000000,4.799902,62.240030,3.000000
1554990082.6465,8.033928,-0.170898,1,10.000000,-3.520010,57.016027,3.000000
1554990082.6465,-26.649918,0.712891,1,5.000000,-0.852001,51.814425,3.000000
1554990082.6465,9.273749,-0.224609,1,2.000000,-0.385200,46.832982,3.000000
1554990082.6465,16.456578,-0.286133,1,2.000000,-0.038520,42.349684,3.000000
1554990082.6465,15.501233,-0.283203,1,2.000000,-0.003852,38.314715,3.000000
1554990082.6465,15.219595,-0.286133,1,2.000000,-0.000385,34.683244,2.000000
1554990082.6465,12.169802,-0.427734,1,516.000000,51.399961,82.814920,2.000000
1554990082.6465,15.924926,-0.244141,0,13.000000,-45.160004,75.833428,2.000000
1554990082.6465,-10.411789,0.360352,0,4.000000,-5.416000,68.650085,2.000000
1554990082.6465,6.310734,-0.061523,0,3.000000,-0.641600,62.085076,3.000000
1554990082.6465,16.533768,-0.266602,0,2.000000,-0.164160,56.076569,3.000000
1554990082.6465,16.606884,-0.289062,0,2.000000,-0.016416,50.668912,3.000000
1554990082.6465,15.930907,-0.278320,0,2.000000,-0.001642,45.802021,2.000000
1554990082.6465,15.350582,-0.266602,1,2.000000,-0.000164,41.421819,2.000000
1554990082.6465,15.405359,-0.266602,1,2.000000,-0.000016,37.479637,2.000000
1554990082.6465,14.641206,-0.253906,1,2.000000,-0.000002,33.931673,2.000000
1554990082.6465,14.744483,-0.258789,1,2.000000,-0.000000,30.738506,2.000000
1554990082.6465,15.505511,-0.270508,1,2.000000,-0.000000,27.864655,2.000000
1554990082.6465,14.662139,-0.255859,1,2.000000,-0.000000,25.278190,2.000000
1554990082.6465,15.227004,-0.262695,1,2.000000,-0.000000,22.950371,2.000000
1554990082.6465,15.005743,-0.260742,1,2.000000,-0.000000,20.855334,2.000000
